date,material_category,state,location,buying_price,unit,market_range_low,market_range_high,requires_handling_fee,source_type,source
12-07-2026,PCB,Punjab,Ludhiana,108.09,per kg,99.44,116.74,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Cable,Punjab,Ludhiana,270.31,per kg,248.69,291.93,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Motor,Punjab,Ludhiana,51.21,per kg,47.11,55.31,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Battery,Punjab,Ludhiana,43.26,per kg,39.8,46.72,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,CRT,Punjab,Ludhiana,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,LCD,Punjab,Ludhiana,22.34,per kg,20.55,24.13,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Copper,Punjab,Amritsar,683.79,per kg,629.09,738.49,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Aluminium,Punjab,Amritsar,164.31,per kg,151.17,177.45,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Iron,Punjab,Amritsar,38.28,per kg,35.22,41.34,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Lead,Punjab,Amritsar,96.69,per kg,88.95,104.43,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,PCB,Punjab,Amritsar,114.01,per kg,104.89,123.13,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Cable,Punjab,Amritsar,247.45,per kg,227.65,267.25,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Motor,Punjab,Amritsar,45.04,per kg,41.44,48.64,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Battery,Punjab,Amritsar,39.99,per kg,36.79,43.19,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,CRT,Punjab,Amritsar,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,LCD,Punjab,Amritsar,20.06,per kg,18.46,21.66,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Copper,Punjab,Jalandhar,627.41,per kg,577.22,677.6,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Aluminium,Punjab,Jalandhar,140.87,per kg,129.6,152.14,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Iron,Punjab,Jalandhar,35.87,per kg,33.0,38.74,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Lead,Punjab,Jalandhar,91.38,per kg,84.07,98.69,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,PCB,Punjab,Jalandhar,112.76,per kg,103.74,121.78,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Cable,Punjab,Jalandhar,250.25,per kg,230.23,270.27,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Motor,Punjab,Jalandhar,45.09,per kg,41.48,48.7,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Battery,Punjab,Jalandhar,39.62,per kg,36.45,42.79,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,CRT,Punjab,Jalandhar,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,LCD,Punjab,Jalandhar,20.97,per kg,19.29,22.65,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Copper,Maharashtra,Mumbai,613.46,per kg,564.38,662.54,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Aluminium,Maharashtra,Mumbai,146.4,per kg,134.69,158.11,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Iron,Maharashtra,Mumbai,37.39,per kg,34.4,40.38,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Lead,Maharashtra,Mumbai,101.11,per kg,93.02,109.2,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,PCB,Maharashtra,Mumbai,121.47,per kg,111.75,131.19,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Cable,Maharashtra,Mumbai,272.91,per kg,251.08,294.74,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Motor,Maharashtra,Mumbai,53.77,per kg,49.47,58.07,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Battery,Maharashtra,Mumbai,44.94,per kg,41.34,48.54,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,CRT,Maharashtra,Mumbai,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,LCD,Maharashtra,Mumbai,21.71,per kg,19.97,23.45,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Copper,Maharashtra,Pune,594.44,per kg,546.88,642.0,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Aluminium,Maharashtra,Pune,148.69,per kg,136.79,160.59,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Iron,Maharashtra,Pune,35.91,per kg,33.04,38.78,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Lead,Maharashtra,Pune,96.4,per kg,88.69,104.11,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,PCB,Maharashtra,Pune,103.06,per kg,94.82,111.3,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Cable,Maharashtra,Pune,230.03,per kg,211.63,248.43,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Motor,Maharashtra,Pune,48.44,per kg,44.56,52.32,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,Battery,Maharashtra,Pune,47.35,per kg,43.56,51.14,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,CRT,Maharashtra,Pune,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
12-07-2026,LCD,Maharashtra,Pune,21.06,per kg,19.38,22.74,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Copper,Punjab,Ludhiana,578.33,per kg,532.06,624.6,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Aluminium,Punjab,Ludhiana,153.07,per kg,140.82,165.32,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Iron,Punjab,Ludhiana,35.39,per kg,32.56,38.22,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Lead,Punjab,Ludhiana,107.9,per kg,99.27,116.53,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,PCB,Punjab,Ludhiana,101.27,per kg,93.17,109.37,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Cable,Punjab,Ludhiana,248.82,per kg,228.91,268.73,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Motor,Punjab,Ludhiana,49.46,per kg,45.5,53.42,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Battery,Punjab,Ludhiana,45.83,per kg,42.16,49.5,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,CRT,Punjab,Ludhiana,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,LCD,Punjab,Ludhiana,19.59,per kg,18.02,21.16,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Copper,Punjab,Amritsar,656.59,per kg,604.06,709.12,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Aluminium,Punjab,Amritsar,162.73,per kg,149.71,175.75,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Iron,Punjab,Amritsar,36.37,per kg,33.46,39.28,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Lead,Punjab,Amritsar,110.21,per kg,101.39,119.03,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,PCB,Punjab,Amritsar,101.68,per kg,93.55,109.81,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Cable,Punjab,Amritsar,269.58,per kg,248.01,291.15,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Motor,Punjab,Amritsar,44.87,per kg,41.28,48.46,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Battery,Punjab,Amritsar,42.61,per kg,39.2,46.02,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,CRT,Punjab,Amritsar,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,LCD,Punjab,Amritsar,20.88,per kg,19.21,22.55,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Copper,Punjab,Jalandhar,648.0,per kg,596.16,699.84,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Aluminium,Punjab,Jalandhar,136.4,per kg,125.49,147.31,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Iron,Punjab,Jalandhar,32.62,per kg,30.01,35.23,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Lead,Punjab,Jalandhar,92.47,per kg,85.07,99.87,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,PCB,Punjab,Jalandhar,114.93,per kg,105.74,124.12,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Cable,Punjab,Jalandhar,245.58,per kg,225.93,265.23,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Motor,Punjab,Jalandhar,42.45,per kg,39.05,45.85,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Battery,Punjab,Jalandhar,42.36,per kg,38.97,45.75,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,CRT,Punjab,Jalandhar,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,LCD,Punjab,Jalandhar,19.28,per kg,17.74,20.82,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Copper,Maharashtra,Mumbai,714.76,per kg,657.58,771.94,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Aluminium,Maharashtra,Mumbai,146.03,per kg,134.35,157.71,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Iron,Maharashtra,Mumbai,39.74,per kg,36.56,42.92,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Lead,Maharashtra,Mumbai,109.35,per kg,100.6,118.1,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,PCB,Maharashtra,Mumbai,122.5,per kg,112.7,132.3,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Cable,Maharashtra,Mumbai,254.85,per kg,234.46,275.24,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Motor,Maharashtra,Mumbai,52.78,per kg,48.56,57.0,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Battery,Maharashtra,Mumbai,40.72,per kg,37.46,43.98,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,CRT,Maharashtra,Mumbai,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,LCD,Maharashtra,Mumbai,22.58,per kg,20.77,24.39,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Copper,Maharashtra,Pune,594.01,per kg,546.49,641.53,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Aluminium,Maharashtra,Pune,153.49,per kg,141.21,165.77,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Iron,Maharashtra,Pune,39.7,per kg,36.52,42.88,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Lead,Maharashtra,Pune,105.43,per kg,97.0,113.86,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,PCB,Maharashtra,Pune,109.29,per kg,100.55,118.03,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Cable,Maharashtra,Pune,257.84,per kg,237.21,278.47,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Motor,Maharashtra,Pune,44.08,per kg,40.55,47.61,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,Battery,Maharashtra,Pune,47.19,per kg,43.41,50.97,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,CRT,Maharashtra,Pune,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
11-07-2026,LCD,Maharashtra,Pune,21.94,per kg,20.18,23.7,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Copper,Punjab,Ludhiana,692.76,per kg,637.34,748.18,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Aluminium,Punjab,Ludhiana,148.86,per kg,136.95,160.77,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Iron,Punjab,Ludhiana,35.0,per kg,32.2,37.8,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Lead,Punjab,Ludhiana,104.93,per kg,96.54,113.32,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,PCB,Punjab,Ludhiana,104.55,per kg,96.19,112.91,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Cable,Punjab,Ludhiana,226.36,per kg,208.25,244.47,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Motor,Punjab,Ludhiana,48.93,per kg,45.02,52.84,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Battery,Punjab,Ludhiana,40.99,per kg,37.71,44.27,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,CRT,Punjab,Ludhiana,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,LCD,Punjab,Ludhiana,21.22,per kg,19.52,22.92,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Copper,Punjab,Amritsar,618.04,per kg,568.6,667.48,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Aluminium,Punjab,Amritsar,150.52,per kg,138.48,162.56,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Iron,Punjab,Amritsar,39.18,per kg,36.05,42.31,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Lead,Punjab,Amritsar,91.98,per kg,84.62,99.34,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,PCB,Punjab,Amritsar,112.33,per kg,103.34,121.32,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Cable,Punjab,Amritsar,238.06,per kg,219.02,257.1,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Motor,Punjab,Amritsar,44.46,per kg,40.9,48.02,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Battery,Punjab,Amritsar,40.19,per kg,36.97,43.41,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,CRT,Punjab,Amritsar,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,LCD,Punjab,Amritsar,19.53,per kg,17.97,21.09,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Copper,Punjab,Jalandhar,559.9,per kg,515.11,604.69,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Aluminium,Punjab,Jalandhar,139.08,per kg,127.95,150.21,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Iron,Punjab,Jalandhar,32.06,per kg,29.5,34.62,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Lead,Punjab,Jalandhar,94.62,per kg,87.05,102.19,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,PCB,Punjab,Jalandhar,103.82,per kg,95.51,112.13,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Cable,Punjab,Jalandhar,243.93,per kg,224.42,263.44,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Motor,Punjab,Jalandhar,48.42,per kg,44.55,52.29,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Battery,Punjab,Jalandhar,36.85,per kg,33.9,39.8,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,CRT,Punjab,Jalandhar,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,LCD,Punjab,Jalandhar,19.85,per kg,18.26,21.44,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Copper,Maharashtra,Mumbai,694.78,per kg,639.2,750.36,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Aluminium,Maharashtra,Mumbai,154.37,per kg,142.02,166.72,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Iron,Maharashtra,Mumbai,34.92,per kg,32.13,37.71,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Lead,Maharashtra,Mumbai,100.75,per kg,92.69,108.81,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,PCB,Maharashtra,Mumbai,123.51,per kg,113.63,133.39,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Cable,Maharashtra,Mumbai,243.18,per kg,223.73,262.63,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Motor,Maharashtra,Mumbai,49.22,per kg,45.28,53.16,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Battery,Maharashtra,Mumbai,47.92,per kg,44.09,51.75,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,CRT,Maharashtra,Mumbai,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,LCD,Maharashtra,Mumbai,20.07,per kg,18.46,21.68,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Copper,Maharashtra,Pune,600.18,per kg,552.17,648.19,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Aluminium,Maharashtra,Pune,145.97,per kg,134.29,157.65,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Iron,Maharashtra,Pune,37.74,per kg,34.72,40.76,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Lead,Maharashtra,Pune,101.49,per kg,93.37,109.61,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,PCB,Maharashtra,Pune,101.65,per kg,93.52,109.78,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Cable,Maharashtra,Pune,238.91,per kg,219.8,258.02,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Motor,Maharashtra,Pune,48.09,per kg,44.24,51.94,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,Battery,Maharashtra,Pune,47.08,per kg,43.31,50.85,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,CRT,Maharashtra,Pune,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
10-07-2026,LCD,Maharashtra,Pune,21.56,per kg,19.84,23.28,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Copper,Punjab,Ludhiana,594.6,per kg,547.03,642.17,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Aluminium,Punjab,Ludhiana,140.56,per kg,129.32,151.8,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Iron,Punjab,Ludhiana,37.28,per kg,34.3,40.26,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Lead,Punjab,Ludhiana,89.32,per kg,82.17,96.47,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,PCB,Punjab,Ludhiana,102.43,per kg,94.24,110.62,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Cable,Punjab,Ludhiana,262.29,per kg,241.31,283.27,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Motor,Punjab,Ludhiana,51.95,per kg,47.79,56.11,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Battery,Punjab,Ludhiana,43.83,per kg,40.32,47.34,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,CRT,Punjab,Ludhiana,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,LCD,Punjab,Ludhiana,19.28,per kg,17.74,20.82,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Copper,Punjab,Amritsar,696.57,per kg,640.84,752.3,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Aluminium,Punjab,Amritsar,142.06,per kg,130.7,153.42,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
